,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1,1069.9511362087508,1066.3165238269269,0.5405045046945613,1066.3165238269269,3.634615521489477,840.90283203125,838.6537475585938,0.5864983476137973,838.6537475585938,2.2490732669830322,1.0,1.0
1,2,879.5383075175841,876.0129460995914,0.5833136342725171,876.0129460995914,3.5253624857569035,797.0494384765625,794.8701782226562,0.585450588673941,794.8701782226562,2.179253101348877,1.0,1.0
2,3,851.5477229393333,848.6365160795808,0.5814907294106274,848.6365160795808,2.91120505771754,791.1309204101562,788.9213256835938,0.612679238659514,788.9213256835938,2.2095885276794434,1.1017608139807697,0.8982391860192301
3,4,906.4886684300709,902.9438685785773,0.5902541997495282,902.9438685785773,3.5448036285265823,799.1756591796875,796.9942016601562,0.6156141956218852,796.9942016601562,2.1814587116241455,0.8906901694011448,1.1093098305988554
4,5,794.1318494176572,791.2947071286067,0.5958499661424391,791.2947071286067,2.8371429472613188,793.1946411132812,791.0672607421875,0.6320329256211802,791.0672607421875,2.1273984909057617,1.0542204049084511,0.9457795950915487
5,6,794.207311805772,790.8552438934888,0.5939046910496738,790.8552438934888,3.3520682348064117,790.6460571289062,788.5513916015625,0.6390060535406563,788.5513916015625,2.094644784927368,0.8706925256504879,1.129307474349512
6,7,786.4588689511539,783.5205443212591,0.5918820956758658,783.5205443212591,2.9383250679706503,788.6854858398438,787.0137939453125,0.6414234360475299,787.0137939453125,1.6717188358306885,1.0813589357140958,0.9186410642859041
7,8,784.8350025949303,781.7106712668951,0.5916630488067605,781.7106712668951,3.1243307221155225,785.7659301757812,783.9432373046875,0.6325938538646649,783.9432373046875,1.8226746320724487,0.9531676996129067,1.0468323003870932
8,9,775.6064970800481,772.6336334790188,0.5829138735486363,772.6336334790188,2.972864186471225,777.2198486328125,775.40380859375,0.6298138694327814,775.40380859375,1.816066026687622,1.026328137640735,0.973671862359265
9,10,781.4669383230384,778.5592466951148,0.5891738838604549,778.5592466951148,2.9076918202675195,777.5983276367188,775.8853759765625,0.6094111697964008,775.8853759765625,1.7129360437393188,1.0211338429521688,0.9788661570478314
10,11,772.932247512911,770.0397203129494,0.5877119352124573,770.0397203129494,2.8925278757247455,776.9990234375,774.853759765625,0.6408036004357909,774.853759765625,2.1452434062957764,0.9959089027624961,1.0040910972375041
11,12,773.2196039305143,770.3938336518645,0.590819073246158,770.3938336518645,2.8257716064072826,771.9052124023438,769.8121337890625,0.6199856420103658,769.8121337890625,2.093088150024414,1.0168117957346898,0.9831882042653103
12,13,767.3304683006614,764.431527073398,0.5865698959518402,764.431527073398,2.8989422548036634,777.3015747070312,775.39111328125,0.643144214395202,775.39111328125,1.9104597568511963,0.9759808072576395,1.0240191927423605
13,14,770.1581755094002,767.3745828640242,0.5874324659660246,767.3745828640242,2.78359383308083,772.6010131835938,770.6787719726562,0.6480210067817971,770.6787719726562,1.9222697019577026,1.0311612105248884,0.9688387894751116
14,15,817.7312407698367,814.7900394369489,0.5953383090673572,814.7900394369489,2.9412036567377897,776.2777099609375,774.4526977539062,0.5861940716147886,774.4526977539062,1.8250306844711304,1.0036915609768526,0.9963084390231473
15,16,767.9347213089832,765.1580739401601,0.5787171891595186,765.1580739401601,2.776648567498096,774.9129028320312,773.0430908203125,0.5980652327331637,773.0430908203125,1.8697924613952637,0.9964531601494026,1.0035468398505976
16,17,765.3891357234651,762.5405840727449,0.5820143082325846,762.5405840727449,2.848551647429086,768.7866821289062,766.8202514648438,0.5808348093487192,766.8202514648438,1.9664429426193237,0.9790627143153879,1.020937285684612
17,18,763.5399494756219,760.8119764269495,0.5846935109646357,760.8119764269495,2.7279745099003327,767.8565063476562,765.8189086914062,0.6338122842758391,765.8189086914062,2.0376222133636475,1.0286081725004392,0.9713918274995605
18,19,833.9681037013517,830.8120206119092,0.6116254139398084,830.8120206119092,3.1560810771456524,773.193603515625,770.9622192382812,0.6446992635307064,770.9622192382812,2.2313859462738037,0.9536582136917582,1.046341786308242
19,20,841.5695579856451,838.537309237053,0.6109193871604571,838.537309237053,3.0322469282735347,771.2365112304688,768.7644653320312,0.6491297081377931,768.7644653320312,2.4720513820648193,1.0346540903035575,0.9653459096964424
20,21,809.7563038457391,806.4579405989383,0.614659369171187,806.4579405989383,3.298361469631546,777.1084594726562,774.7389526367188,0.6314943283942236,774.7389526367188,2.3695268630981445,0.9102295742766534,1.0897704257233465
21,22,790.3702340155291,787.6795865860454,0.5926411285813559,787.6795865860454,2.6906465679589955,769.7852172851562,767.8630981445312,0.6344555956185418,767.8630981445312,1.9221382141113281,1.1144693012692524,0.8855306987307476
22,23,776.2322277232913,773.1920019980589,0.5914275137761852,773.1920019980589,3.0402253310373224,769.0940551757812,766.273681640625,0.6386845523149033,766.273681640625,2.8203790187835693,0.894454249217988,1.1055457507820121
23,24,766.1183097230876,763.3592221312728,0.6002965849561073,763.3592221312728,2.7590876163149174,767.9295043945312,766.0034790039062,0.6439792744908928,766.0034790039062,1.9260454177856445,1.0569066888067564,0.9430933111932434
24,25,760.9555623107161,758.1414320308006,0.5942052707840461,758.1414320308006,2.8141289276579404,768.0950317382812,765.9178466796875,0.6318890731737807,765.9178466796875,2.1771886348724365,0.9808706197140326,1.0191293802859673
25,26,760.1801917889367,757.4854061384143,0.6029053253740638,757.4854061384143,2.6947864795023677,764.2218627929688,762.21240234375,0.6208429786123735,762.21240234375,2.0094878673553467,1.0296648655187846,0.9703351344812154
