,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1,874.4717467138372,872.5970421539494,0.49502540368540365,872.5970421539494,1.8747023227024664,858.4591064453125,857.7181396484375,0.46937403744052025,857.7181396484375,0.7409620881080627,1.0,1.0
1,2,926.123765442269,924.3013185840443,0.5022822985208089,924.3013185840443,1.8224438085146477,876.8272094726562,875.8867797851562,0.5396564148706764,875.8867797851562,0.9404186606407166,1.0,1.0
2,3,1214.7800216206745,1212.874912753427,0.5018687901518193,1212.874912753427,1.9051083553056776,863.1217041015625,862.1359252929688,0.5490431459223819,862.1359252929688,0.9858085513114929,1.1883305709175631,0.8116694290824369
3,4,1266.4647001488809,1264.512919232889,0.5190711815911538,1264.512919232889,1.9517900834054303,859.4462890625,858.3727416992188,0.5695803767600439,858.3727416992188,1.073569893836975,1.0129074486611769,0.987092551338823
4,5,935.422323589676,933.2288833337327,0.5216566651727904,933.2288833337327,2.193439439761858,854.3919677734375,853.109619140625,0.5776475427886988,853.109619140625,1.282353401184082,0.7312021875211586,1.2687978124788415
5,6,923.8586197367475,921.4135554963094,0.5323454116779643,921.4135554963094,2.4450677699106604,846.4182739257812,844.880859375,0.5822084666713667,844.880859375,1.537420630455017,0.9092650181952993,1.0907349818047005
6,7,921.0690794400642,917.8463688949865,0.5404970233519366,917.8463688949865,3.222710700854202,829.3421630859375,826.8660888671875,0.5725613221706112,826.8660888671875,2.4760825634002686,0.7740279179805438,1.2259720820194562
7,8,892.7625050925038,888.6606430334548,0.541848943272246,888.6606430334548,4.101862048810245,818.0894775390625,815.3069458007812,0.5679719984678997,815.3069458007812,2.7825376987457275,0.7858000733183722,1.2141999266816277
8,9,830.6639389318923,826.3368350538008,0.5443830747178253,826.3368350538008,4.327103393940837,811.1460571289062,808.506103515625,0.5733819552304001,808.506103515625,2.6399285793304443,0.910919423177216,1.0890805768227838
9,10,858.8101750473303,854.7509956593893,0.5473767558748692,854.7509956593893,4.059181796992483,809.8698120117188,807.5640258789062,0.5741995538884315,807.5640258789062,2.30576491355896,1.0686793994366315,0.9313206005633683
10,11,877.7213142254601,873.6272223536954,0.5501603026825215,873.6272223536954,4.094089809370918,810.0403442382812,807.6895141601562,0.5775671765672957,807.6895141601562,2.350843906402588,1.009631219317029,0.9903687806829707
11,12,904.8091314584931,900.6055237939753,0.5488475794898287,900.6055237939753,4.203608068220454,810.3659057617188,808.246337890625,0.5847352511721512,808.246337890625,2.1195974349975586,1.0029503212345716,0.9970496787654282
12,13,825.7684629475413,821.710601993865,0.556637556496863,821.710601993865,4.0578630423984645,807.68896484375,805.5641479492188,0.5878398984220384,805.5641479492188,2.12481951713562,0.9622103800550824,1.0377896199449175
13,14,817.6991277589389,813.6193928162744,0.5601583122197855,813.6193928162744,4.079737091356991,807.4570922851562,805.5068359375,0.593324352473201,805.5068359375,1.950271725654602,0.9891166290572863,1.0108833709427136
14,15,843.7419029189034,839.8117552213142,0.5603510988669484,839.8117552213142,3.9301452227165363,806.5430297851562,804.6292114257812,0.59780016774609,804.6292114257812,1.9138184785842896,1.0491456884246186,0.9508543115753813
15,16,828.6402220930789,824.6319250563171,0.5637817121304199,824.6319250563171,4.008293995827985,805.6803588867188,803.8045654296875,0.6041656703411394,803.8045654296875,1.8757853507995605,0.9728925523603046,1.0271074476396955
16,17,836.416063179999,832.458318417789,0.5642909499737933,832.458318417789,3.957743717848889,806.0421752929688,804.243896484375,0.6072891417839666,804.243896484375,1.7983031272888184,1.0157859681462584,0.9842140318537416
17,18,854.1961138204563,850.2944938800086,0.5672565007818651,850.2944938800086,3.9016220876775636,806.722412109375,804.9588623046875,0.6079986830332971,804.9588623046875,1.7635785341262817,1.0254274580736273,0.9745725419263724
18,19,832.3307304148294,828.3146658119249,0.5691559139508572,828.3146658119249,4.016062454211931,805.7137451171875,803.895263671875,0.608356088318171,803.895263671875,1.8185063600540161,0.9606052916796711,1.0393947083203288
19,20,874.8291992936398,870.9008257345188,0.5698325644643886,870.9008257345188,3.9283729287012954,806.2864379882812,804.5662841796875,0.612095797698797,804.5662841796875,1.7201651334762573,1.0522721152314798,0.9477278847685205
20,21,851.8564333301381,847.9179474064177,0.5702838926267693,847.9179474064177,3.938486227959943,806.0260620117188,804.3475341796875,0.6119669718996227,804.3475341796875,1.6785173416137695,0.9793142361387628,1.0206857638612374
21,22,820.9257445540164,817.1438871980445,0.5700674527531308,817.1438871980445,3.7818558025945186,805.117431640625,803.518310546875,0.6160838010915125,803.518310546875,1.5991026163101196,1.0024825074098391,0.9975174925901609
22,23,821.8576154650355,818.0561804274108,0.5714438553984734,818.0561804274108,3.8014348504002107,804.5654907226562,802.9365234375,0.6177672217744309,802.9365234375,1.6289798021316528,0.9970995372711969,1.0029004627288027
23,24,823.9255196975053,819.9728258753115,0.5748646615522378,819.9728258753115,3.9526925174736536,803.3002319335938,801.6143798828125,0.6181326764004945,801.6143798828125,1.6858302354812622,0.9732587351018921,1.0267412648981078
24,25,823.3707052593583,819.6308468309649,0.5759140556711364,819.6308468309649,3.7398598940094554,804.8204956054688,803.3026733398438,0.6221254585217266,803.3026733398438,1.5178041458129883,1.0381442782968353,0.9618557217031648
25,26,829.4325333109663,825.6914961177147,0.5745714838824592,825.6914961177147,3.7410366111006472,802.595703125,801.0010375976562,0.620803640409946,801.0010375976562,1.5946472883224487,1.0050569015621384,0.9949430984378616
