,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1,508.2471890127732,503.4557618685295,0.7408678000276255,503.4557618685295,4.791427828051561,883.3109130859375,880.8824462890625,0.6097782778988712,880.8824462890625,2.428438186645508,1.0,1.0
1,2,513.1623947049942,510.02486471164445,0.7686531093110862,510.02486471164445,3.1375315438018987,874.5054321289062,872.2203369140625,0.5839165441398251,872.2203369140625,2.2851128578186035,1.0,1.0
2,3,548.6565255943251,545.0626857266104,0.7739688656979415,545.0626857266104,3.5938374893796956,869.1484985351562,867.2747802734375,0.5872167740275561,867.2747802734375,1.8737001419067383,0.3546057457545416,1.6453942542454583
3,4,501.4074796898965,499.7700659629026,0.8105815083641829,499.7700659629026,1.6374159956270933,880.51025390625,879.1600341796875,0.5822266730819128,879.1600341796875,1.350232720375061,1.9998030722836655,0.0001969277163345147
4,5,523.702240739132,520.62353515625,0.7773875363518981,520.62353515625,3.078705970860698,868.19677734375,864.59228515625,0.6033871555045501,864.59228515625,3.6044797897338867,1.0421860939816651e-07,1.9999998957813907
5,6,771.7191669487514,770.0597880544838,0.7542533823679917,770.0597880544838,1.6593877336730254,866.0529174804688,865.2208251953125,0.5817324835070271,865.2208251953125,0.8320863246917725,1.999999986346784,1.3653215962613475e-08
6,7,530.0533235702046,527.3138276082607,0.7826849836860835,527.3138276082607,2.7394952660689325,876.750732421875,872.4998779296875,0.5757581461876649,872.4998779296875,4.250865459442139,8.114619819074143e-09,1.9999999918853804
7,8,543.2477929987059,541.7106102317389,0.7889209635748992,541.7106102317389,1.537184326195278,908.9111328125,908.1117553710938,0.5455137732767686,908.1117553710938,0.7993539571762085,1.999821441374769,0.0001785586252309772
8,9,535.6146668978264,531.3810497822205,0.7691643282707328,531.3810497822205,4.233615593676187,875.8461303710938,872.2487182617188,0.5722962026733261,872.2487182617188,3.5974178314208984,7.928062760464371e-16,1.9999999999999993
9,10,528.4318445123778,526.897259296815,0.7965563692838121,526.897259296815,1.5345840472385195,883.38330078125,882.5636596679688,0.5575997227974059,882.5636596679688,0.8196134567260742,1.9999931315792425,6.8684207573934984e-06
10,11,522.1880182371549,518.1897970562333,0.7871700306477187,518.1897970562333,3.998220236023511,884.7842407226562,880.68701171875,0.5489681398717484,880.68701171875,4.097206115722656,1.6333369140866183e-14,1.9999999999999836
11,12,558.2918161965587,556.7598418253331,0.7989607384479891,556.7598418253331,1.5319736175741887,893.5652465820312,892.8091430664062,0.5480832937831467,892.8091430664062,0.756111204624176,1.9999980196193572,1.9803806425739834e-06
12,13,527.9488886733728,523.0513227029812,0.7821982591345483,523.0513227029812,4.897568290584658,880.5274047851562,870.017578125,0.5584065284336164,870.017578125,10.509822845458984,4.9329800345450835e-20,2.0
13,14,511.3847678716929,508.6925071295054,0.7956804329935737,508.6925071295054,2.692262766917059,880.7321166992188,879.9710083007812,0.5392427368777568,879.9710083007812,0.7610821723937988,1.999575135873959,0.0004248641260410704
14,15,527.6973989287768,516.9047862795965,0.7589110401351126,516.9047862795965,10.792613138816108,889.5231323242188,877.494384765625,0.5552666130770724,877.494384765625,12.028725624084473,2.0303375859943092e-26,2.0
15,16,3182.023064736208,3168.217617854019,0.7654825947502655,3168.217617854019,13.805411286149289,1035.305419921875,1023.3854370117188,0.5534985016959943,1023.3854370117188,11.920007705688477,2.0,1.492734648590954e-42
16,17,543.608561322733,533.2276879059025,0.7707829995722658,533.2276879059025,10.380873498741103,909.2644653320312,899.7131958007812,0.5450496006581926,899.7131958007812,9.551278114318848,1.7045858439200018e-05,1.9999829541415608
17,18,512.8776421108129,509.87001608632096,0.7918210774615462,509.87001608632096,3.0076256697894603,892.8366088867188,892.0089721679688,0.538608256189271,892.0089721679688,0.8276391625404358,1.9999967479207927,3.252079207350908e-06
18,19,522.2459325497867,517.0553351092192,0.7866347929481473,517.0553351092192,5.190595069180237,884.7885131835938,881.9046630859375,0.5340130635538187,881.9046630859375,2.88387393951416,1.3155771459329968e-06,1.9999986844228541
19,20,532.7100676554112,530.8666823685535,0.7840918391094585,530.8666823685535,1.8433869744371052,889.4332275390625,888.4566040039062,0.5226737040560685,888.4566040039062,0.9766479134559631,1.9999970634904107,2.9365095892999574e-06
20,21,547.4966074937691,542.1863790874833,0.7805905549054942,542.1863790874833,5.310229953812676,880.8378295898438,875.655517578125,0.5478375980911251,875.655517578125,5.182310581207275,1.4150025897974318e-16,2.0
21,22,539.2227629679112,537.5001956495039,0.7996404232238499,537.5001956495039,1.7225672416160442,848.801513671875,847.8909301757812,0.5488873012285147,847.8909301757812,0.9105591773986816,1.9999967804234742,3.219576525782882e-06
22,23,520.111760987826,514.857326765002,0.785868616674797,514.857326765002,5.254432699065998,878.31591796875,874.93505859375,0.5665625279364832,874.93505859375,3.380833864212036,1.3366375007566338e-18,2.0
23,24,536.6546202115486,534.7261573463861,0.7832954070013951,534.7261573463861,1.9284636370974815,953.2459716796875,951.7819213867188,0.5755285855181631,951.7819213867188,1.4640578031539917,1.9999970636482634,2.936351736568125e-06
24,25,586.0202513150642,582.4337238709619,0.7949478405632339,582.4337238709619,3.5865293690032023,887.3043212890625,875.67529296875,0.5470872468636641,875.67529296875,11.629039764404297,4.0547926905534423e-07,1.999999594520731
25,26,521.8036300565567,519.0984214361459,0.8040977479097471,519.0984214361459,2.7052090745762083,878.1934814453125,877.396484375,0.5532708125437444,877.396484375,0.7969978451728821,1.8786652362202956,0.12133476377970434
