,epoch,train_loss,basket_value_train_loss,train_auc,train_mse,train_bce,val_loss,basket_value_val_loss,val_auc,val_mse,val_bce,lambda1,lambda2
0,1.0,1215.76805562431,1212.0364805066274,0.5605244390303206,1212.0364805066274,3.731576528234233,1036.7034912109375,1033.5628662109375,0.6077348899511515,1033.5628662109375,3.1405720710754395,1.0,1.0
1,2.0,958.8583265032087,955.3388310445619,0.5853526877655939,955.3388310445619,3.519497738455847,813.8132934570312,811.3259887695312,0.6108752232193149,811.3259887695312,2.4873223304748535,1.0,1.0
2,3.0,1011.0059466149584,1007.2255356608448,0.5954684852635326,1007.2255356608448,3.7804080826529343,916.9634399414062,914.639404296875,0.616173652089667,914.639404296875,2.3240602016448975,0.24220144812305514,1.757798551876945
3,4.0,843.801264702816,842.4062887212282,0.5750753909041161,842.4062887212282,1.394976018028142,796.001953125,795.1514282226562,0.42894083388994314,795.1514282226562,0.850533664226532,2.0,1.0087188927799169e-20
4,5.0,820.9771394861459,796.7911349060715,0.5794244451656057,796.7911349060715,24.186005267038507,931.3941650390625,890.5216674804688,0.6023208267527395,890.5216674804688,40.87249755859375,1.0,1.0
5,6.0,1063.9998465917445,1056.918910318073,0.5943836513611888,1056.918910318073,7.080938851961526,789.72802734375,787.3737182617188,0.6177366052057978,787.3737182617188,2.3542838096618652,2.0,2.558864541946372e-45
6,7.0,804.8744548557357,777.7903558171473,0.5815937674849784,777.7903558171473,27.08409859178253,807.0206909179688,778.5560302734375,0.5950859044588626,778.5560302734375,28.464635848999023,1.4005402560282912e-134,2.0
7,8.0,811.4756251275081,809.2815986316874,0.48069543139566256,809.2815986316874,2.194026552861737,835.8458862304688,835.411865234375,0.5087712562568638,835.411865234375,0.4340270757675171,2.0,4.2789374150863204e-42
8,9.0,793.3988414008496,771.2127328805293,0.5830334673794101,771.2127328805293,22.18611019007438,800.6895141601562,771.1303100585938,0.6093857135277627,771.1303100585938,29.559226989746094,1.0,1.0
9,10.0,790.7502347533054,783.2137485217023,0.6064346372828124,783.2137485217023,7.536486739570278,774.082275390625,771.20654296875,0.6278167424843138,771.20654296875,2.875729560852051,2.0,8.881490277527432e-30
